image,cluster,dist_to_centroid
10065.jpg,14,0.5103
17598.jpg,9,0.7823
11562.jpg,13,0.4944
4663.jpg,11,0.6178
3797.jpg,5,0.7330
313.jpg,4,0.6158
2683.jpg,6,0.7294
18553.jpg,13,0.5259
8291.jpg,9,0.6570
11728.jpg,3,0.5336
10467.jpg,13,0.5675
5426.jpg,11,0.6100
13031.jpg,3,0.7510
3365.jpg,0,0.5956
5838.jpg,2,0.7261
11465.jpg,5,0.7319
6210.jpg,3,0.6426
12054.jpg,12,0.7617
15485.jpg,11,0.5397
8422.jpg,13,0.6662
18380.jpg,0,0.6831
1872.jpg,3,0.6704
8035.jpg,6,0.5127
4908.jpg,13,0.6931
11626.jpg,5,0.8502
343.jpg,5,0.8499
7290.jpg,16,0.8329
16869.jpg,7,0.8137
13287.jpg,4,0.6786
8130.jpg,18,0.7645
16763.jpg,19,0.5635
16556.jpg,14,0.4977
13316.jpg,1,0.5450
5668.jpg,9,0.7418
10796.jpg,5,0.7599
14674.jpg,9,0.6882
7950.jpg,9,0.6641
9040.jpg,19,0.6360
14676.jpg,4,0.8970
14022.jpg,13,0.5183
14769.jpg,13,0.6129
2041.jpg,19,0.6645
11095.jpg,4,0.6381
12677.jpg,3,0.5261
440.jpg,13,0.4723
3886.jpg,2,0.7221
6793.jpg,11,0.6044
5891.jpg,5,0.8112
3897.jpg,4,0.5954
8870.jpg,10,0.5883
19654.jpg,9,0.6340
17355.jpg,10,0.6024
2499.jpg,9,0.6229
8397.jpg,18,0.6660
1987.jpg,1,0.6092
4804.jpg,4,0.7003
16862.jpg,10,0.7294
8761.jpg,4,0.7130
17438.jpg,6,0.7354
9913.jpg,17,0.6593
4228.jpg,8,0.5413
18449.jpg,13,0.5042
5410.jpg,6,0.5571
14197.jpg,0,0.7921
18475.jpg,13,0.6552
4883.jpg,8,0.7107
7182.jpg,19,0.6245
17005.jpg,7,0.7017
10631.jpg,1,0.6454
18948.jpg,14,0.5285
2166.jpg,1,0.6732
19203.jpg,13,0.4777
2172.jpg,2,0.7218
4064.jpg,10,0.6471
3049.jpg,12,0.6698
12609.jpg,14,0.5961
12135.jpg,8,0.4732
572.jpg,8,0.5017
13069.jpg,2,0.7073
12963.jpg,3,0.6378
13760.jpg,18,0.6942
13425.jpg,10,0.8055
7972.jpg,13,0.4991
7885.jpg,5,0.7998
17524.jpg,2,0.7238
11402.jpg,13,0.4907
8351.jpg,3,0.5683
17742.jpg,7,0.9485
1359.jpg,4,0.6196
764.jpg,13,0.5480
12618.jpg,3,0.6985
7527.jpg,16,0.7198
14585.jpg,9,0.6526
9194.jpg,8,0.5295
11192.jpg,19,0.5890
5444.jpg,15,0.6867
16880.jpg,13,0.6383
7902.jpg,10,0.7325
17053.jpg,13,0.5426
19837.jpg,14,0.4784
1581.jpg,6,0.7181
14907.jpg,18,0.6636
19253.jpg,16,0.7542
18152.jpg,5,0.8212
5839.jpg,16,0.5983
3095.jpg,18,0.7688
6171.jpg,15,0.7553
9226.jpg,15,0.6729
17457.jpg,10,0.6360
11997.jpg,0,0.5999
9289.jpg,5,0.6847
12650.jpg,4,0.6318
12626.jpg,2,0.7303
2083.jpg,3,0.6409
6154.jpg,15,0.7279
2363.jpg,3,0.6102
658.jpg,10,0.5477
11876.jpg,9,0.6956
2018.jpg,18,0.6937
11792.jpg,0,0.6477
7212.jpg,13,0.6551
6186.jpg,11,0.4520
16110.jpg,6,0.6935
17296.jpg,3,0.6576
14694.jpg,19,0.5492
5928.jpg,8,0.5432
3671.jpg,8,0.4626
1865.jpg,2,0.8094
2181.jpg,10,0.5670
7847.jpg,3,0.7792
18418.jpg,2,0.7821
6536.jpg,8,0.5710
13056.jpg,4,0.7008
14894.jpg,18,0.8359
17153.jpg,14,0.6202
12546.jpg,16,0.6871
3007.jpg,19,0.6506
2836.jpg,15,0.6026
4119.jpg,17,0.7669
4352.jpg,11,0.5176
17127.jpg,6,0.6994
107.jpg,16,0.7282
7693.jpg,17,0.6655
15900.jpg,8,0.5566
6686.jpg,19,0.7276
14231.jpg,3,0.5515
10879.jpg,6,0.5539
18458.jpg,2,0.7853
4497.jpg,6,0.5649
4957.jpg,6,0.6796
10370.jpg,9,0.6845
16010.jpg,15,0.7174
15386.jpg,1,0.7101
997.jpg,16,0.7917
5957.jpg,16,0.8893
18763.jpg,8,0.5188
6098.jpg,19,0.6809
11748.jpg,5,0.9782
14056.jpg,18,0.6683
1238.jpg,16,0.7665
6240.jpg,11,0.6023
7793.jpg,13,0.5738
15716.jpg,16,0.6436
14783.jpg,2,0.7749
17403.jpg,18,0.6645
6178.jpg,2,0.8139
3501.jpg,2,0.7802
11590.jpg,3,0.6233
13344.jpg,4,0.7184
8326.jpg,7,0.6279
7442.jpg,16,0.7878
17222.jpg,19,0.5422
18630.jpg,13,0.6412
19199.jpg,15,0.7664
7376.jpg,13,0.6336
4721.jpg,3,0.6764
6494.jpg,18,0.7006
9137.jpg,8,0.5109
11169.jpg,14,0.4857
15535.jpg,2,0.7345
19027.jpg,7,0.7023
1716.jpg,5,0.8286
8133.jpg,13,0.4860
6708.jpg,14,0.6125
212.jpg,14,0.6335
9593.jpg,9,0.6965
4749.jpg,15,0.9826
13428.jpg,10,0.5565
13569.jpg,6,0.5387
6202.jpg,17,0.6808
14435.jpg,0,0.7430
10603.jpg,8,0.7930
9247.jpg,7,0.6173
8281.jpg,15,0.7078
16396.jpg,3,0.6937
9811.jpg,9,0.5939
14864.jpg,7,0.6544
7934.jpg,8,0.6816
18265.jpg,19,0.6056
18998.jpg,13,0.6758
17044.jpg,13,0.6386
8150.jpg,10,0.4405
12194.jpg,8,0.5461
6574.jpg,2,0.7220
10552.jpg,2,0.8202
7309.jpg,0,0.6235
4383.jpg,15,0.6213
6387.jpg,13,0.5361
4582.jpg,16,0.7747
17930.jpg,10,0.5898
13159.jpg,10,0.6605
8692.jpg,7,0.6308
2444.jpg,1,0.6104
7943.jpg,16,0.7407
16215.jpg,13,0.6521
16118.jpg,9,0.5668
129.jpg,2,0.7963
14598.jpg,3,0.6725
4265.jpg,13,0.6341
8394.jpg,19,0.8214
7399.jpg,7,0.7603
10499.jpg,3,0.7030
7546.jpg,13,0.5879
4551.jpg,3,0.5196
12889.jpg,14,0.6097
2186.jpg,0,0.6169
13807.jpg,2,0.7083
8154.jpg,19,0.6593
3538.jpg,11,0.5389
14001.jpg,1,0.6833
4067.jpg,13,0.5400
1367.jpg,9,0.6868
14778.jpg,18,0.7406
3610.jpg,10,0.6569
17268.jpg,10,0.6820
6380.jpg,19,0.7108
4595.jpg,2,0.6841
4141.jpg,13,0.5171
10164.jpg,10,0.7047
18435.jpg,2,0.6281
12344.jpg,2,0.7644
9009.jpg,4,0.6085
6665.jpg,7,0.8400
270.jpg,14,0.5613
5242.jpg,4,0.6746
13978.jpg,14,0.6516
6014.jpg,9,0.7177
2831.jpg,2,0.7306
15431.jpg,13,0.4801
9102.jpg,14,0.4807
14892.jpg,9,0.6657
17531.jpg,7,0.8415
16678.jpg,2,0.7644
16198.jpg,14,0.6097
9120.jpg,14,0.6311
7544.jpg,9,0.7606
13880.jpg,19,0.7843
18308.jpg,17,0.6247
15367.jpg,14,0.6572
406.jpg,8,0.5654
19274.jpg,2,0.8493
3104.jpg,19,0.6018
17048.jpg,14,0.6123
2400.jpg,4,0.6394
11820.jpg,4,0.7167
10134.jpg,14,0.5251
19112.jpg,8,0.4771
3801.jpg,8,0.5630
16640.jpg,3,0.5257
8157.jpg,14,0.5047
4284.jpg,14,0.6611
6703.jpg,11,0.5522
2843.jpg,19,0.7165
15015.jpg,10,0.7212
6645.jpg,18,0.5521
972.jpg,3,0.6279
9024.jpg,2,0.7128
9851.jpg,12,0.8419
11132.jpg,9,0.6614
15985.jpg,9,0.6539
14910.jpg,3,0.6284
3404.jpg,14,0.6202
7966.jpg,9,0.7730
1492.jpg,3,0.6252
8972.jpg,15,0.7597
3693.jpg,11,0.5693
3608.jpg,19,0.7780
1531.jpg,4,0.7044
13352.jpg,7,0.8461
12656.jpg,7,0.6933
19212.jpg,7,0.6721
8895.jpg,13,0.5349
11012.jpg,5,0.7606
5206.jpg,12,0.8010
17171.jpg,16,0.6859
3768.jpg,16,0.7574
8316.jpg,11,0.6083
6656.jpg,14,0.6573
5926.jpg,16,0.7808
10462.jpg,1,0.5105
3682.jpg,16,0.6630
685.jpg,19,0.6548
7610.jpg,5,0.6868
14609.jpg,18,0.5577
17437.jpg,10,0.6452
17179.jpg,3,0.6002
16883.jpg,11,0.5262
10640.jpg,3,0.6079
2373.jpg,17,0.7321
5634.jpg,15,0.7607
9713.jpg,13,0.6031
16098.jpg,8,0.5118
13951.jpg,15,0.6757
19539.jpg,19,0.6644
3368.jpg,11,0.5130
18466.jpg,4,0.7762
3961.jpg,13,0.6100
8370.jpg,19,0.5765
6748.jpg,19,0.6727
15334.jpg,7,0.7782
836.jpg,14,0.5673
57.jpg,18,0.6422
19943.jpg,3,0.5919
13218.jpg,1,0.6021
7175.jpg,1,0.7819
5637.jpg,9,0.8705
18379.jpg,15,0.6843
12271.jpg,13,0.6047
4309.jpg,19,0.8150
1996.jpg,8,0.5780
8576.jpg,10,0.4417
5896.jpg,6,0.7778
15975.jpg,13,0.5381
3660.jpg,8,0.4309
5259.jpg,12,0.7885
4866.jpg,16,0.7149
16308.jpg,7,0.7636
13970.jpg,13,0.5273
15463.jpg,18,0.7352
17476.jpg,16,0.6749
15898.jpg,7,0.6620
16599.jpg,11,0.5182
14629.jpg,7,0.7186
2417.jpg,0,0.6417
15226.jpg,7,0.7451
18257.jpg,3,0.5856
7090.jpg,10,0.6596
18374.jpg,3,0.5792
9065.jpg,16,0.8378
3293.jpg,13,0.5520
2385.jpg,13,0.5367
2322.jpg,0,0.7553
9507.jpg,7,0.7546
8715.jpg,13,0.6056
853.jpg,9,0.8337
13461.jpg,7,0.6922
5661.jpg,13,0.4443
12128.jpg,14,0.5165
4117.jpg,3,0.7393
16768.jpg,19,0.5755
4971.jpg,16,0.9251
6308.jpg,1,0.5113
17338.jpg,6,0.5414
10963.jpg,14,0.4968
12670.jpg,15,0.7585
12431.jpg,6,0.6163
1356.jpg,19,0.6609
1609.jpg,0,0.6967
17262.jpg,4,0.6436
2134.jpg,7,0.7451
5574.jpg,9,0.7383
12535.jpg,10,0.5852
9661.jpg,4,0.7785
13204.jpg,14,0.5048
11445.jpg,9,0.6546
8922.jpg,2,0.8013
15922.jpg,18,0.8627
3234.jpg,13,0.5750
13145.jpg,5,0.7487
5567.jpg,2,0.7876
3295.jpg,1,0.5956
11033.jpg,3,0.5380
10085.jpg,14,0.6255
8189.jpg,1,0.6370
14858.jpg,10,0.8011
13716.jpg,0,0.6779
696.jpg,14,0.6095
8645.jpg,14,0.5281
12806.jpg,8,0.4950
9925.jpg,5,0.7815
8603.jpg,17,0.6377
12295.jpg,3,0.5685
5551.jpg,4,0.6827
1771.jpg,10,0.6691
3278.jpg,4,0.7430
959.jpg,15,0.7168
4350.jpg,4,0.6964
17627.jpg,15,0.6479
18495.jpg,2,0.6894
16793.jpg,19,0.7087
10084.jpg,18,0.7685
8815.jpg,14,0.6282
19520.jpg,2,0.7450
4797.jpg,13,0.5611
6007.jpg,8,0.5618
6507.jpg,10,0.6672
9334.jpg,16,0.8168
6584.jpg,13,0.4823
8524.jpg,9,0.7610
10331.jpg,19,0.6132
405.jpg,3,0.7039
10074.jpg,3,0.6402
3155.jpg,5,0.8701
14422.jpg,8,0.6472
14023.jpg,19,0.6589
16119.jpg,11,0.6933
15552.jpg,19,0.5719
946.jpg,15,0.8148
11826.jpg,13,0.5140
6477.jpg,5,0.8373
18966.jpg,3,0.8347
2480.jpg,10,0.7499
15445.jpg,13,0.5772
12961.jpg,7,0.6135
11161.jpg,11,0.6139
6120.jpg,8,0.6156
1530.jpg,13,0.5675
1517.jpg,19,0.7698
18114.jpg,1,0.4862
19265.jpg,13,0.4858
2614.jpg,5,0.7401
19338.jpg,16,0.6923
4381.jpg,5,0.8107
4114.jpg,7,0.7303
12370.jpg,10,0.8007
16090.jpg,4,0.7079
898.jpg,13,0.4628
16375.jpg,6,0.5941
13353.jpg,2,0.6820
12924.jpg,13,0.5621
9008.jpg,13,0.5483
10352.jpg,9,0.8885
5052.jpg,8,0.4876
1399.jpg,14,0.7097
12322.jpg,7,0.7411
7762.jpg,13,0.5085
4706.jpg,19,0.6399
2498.jpg,13,0.4856
18988.jpg,3,0.4822
130.jpg,1,0.6127
5222.jpg,8,0.4949
16509.jpg,2,0.7634
6562.jpg,15,0.5538
10674.jpg,13,0.5172
16658.jpg,5,0.7924
340.jpg,4,0.6096
14548.jpg,6,0.7019
19540.jpg,15,0.6239
9380.jpg,14,0.6027
10866.jpg,4,0.7228
5181.jpg,0,0.7739
10853.jpg,3,0.6076
7473.jpg,0,0.6330
4242.jpg,6,0.5356
3647.jpg,2,0.6869
10363.jpg,8,0.5268
10859.jpg,15,0.6819
1206.jpg,6,0.5642
4366.jpg,10,0.5911
17899.jpg,9,0.7698
16743.jpg,7,0.6654
8179.jpg,15,0.6973
19757.jpg,19,0.6711
14493.jpg,2,0.6504
18440.jpg,14,0.6201
12710.jpg,13,0.4989
5197.jpg,14,0.6351
322.jpg,6,0.6123
5272.jpg,2,0.6984
8278.jpg,3,0.7730
5172.jpg,14,0.5582
3787.jpg,6,0.6381
5374.jpg,10,0.6572
3803.jpg,19,0.7510
7547.jpg,5,0.8655
14793.jpg,0,0.5785
3090.jpg,11,0.5830
2782.jpg,9,0.7321
12429.jpg,3,0.6631
17441.jpg,9,0.7345
11862.jpg,2,0.6405
19113.jpg,3,0.5503
2998.jpg,18,0.8388
12093.jpg,5,0.8107
9960.jpg,11,0.6002
6422.jpg,0,0.5628
11888.jpg,13,0.5249
18870.jpg,16,0.8577
13532.jpg,15,0.6312
4403.jpg,8,0.6603
13550.jpg,18,0.8293
5072.jpg,3,0.5011
1932.jpg,16,0.6976
13585.jpg,0,0.7319
16352.jpg,8,0.4759
17271.jpg,8,0.4417
5889.jpg,5,0.7807
12840.jpg,4,0.6564
8246.jpg,13,0.5095
19772.jpg,16,0.7698
18847.jpg,5,0.8492
13685.jpg,8,0.6172
18560.jpg,0,0.6717
15884.jpg,2,0.7347
14178.jpg,4,0.6140
10044.jpg,7,0.6610
10234.jpg,0,0.7497
9650.jpg,6,0.5589
11587.jpg,8,0.5562
11960.jpg,3,0.5222
7384.jpg,18,0.7665
3915.jpg,8,0.6021
7653.jpg,4,0.7277
12642.jpg,1,0.7511
6846.jpg,14,0.5601
19115.jpg,0,0.6786
7147.jpg,19,0.8060
4567.jpg,14,0.6252
1455.jpg,7,0.6565
3476.jpg,13,0.5984
14112.jpg,8,0.5785
5008.jpg,1,0.9048
15261.jpg,11,0.5809
441.jpg,5,0.7579
8149.jpg,13,0.6481
10893.jpg,9,0.6670
11775.jpg,10,0.6852
13108.jpg,8,0.6191
10710.jpg,9,0.6783
15164.jpg,8,0.5424
16390.jpg,5,0.8468
6860.jpg,7,0.7451
17569.jpg,19,0.6120
9853.jpg,15,0.7301
1169.jpg,6,0.6106
10815.jpg,2,0.6401
9547.jpg,10,0.6301
8598.jpg,1,0.5702
9379.jpg,2,0.7587
3535.jpg,0,0.7547
6709.jpg,13,0.4678
15850.jpg,5,0.7822
16345.jpg,15,0.6431
17783.jpg,2,0.8121
3073.jpg,13,0.5289
14763.jpg,2,0.7397
11657.jpg,13,0.4884
7905.jpg,14,0.6219
4071.jpg,18,0.7305
1325.jpg,6,0.5778
5758.jpg,7,0.7238
5713.jpg,3,0.7784
1710.jpg,13,0.4490
5321.jpg,13,0.4565
14827.jpg,6,0.6087
16835.jpg,1,0.6275
18511.jpg,8,0.5117
17499.jpg,8,0.5912
3564.jpg,0,0.6293
12958.jpg,6,0.6072
12006.jpg,14,0.5783
12348.jpg,15,0.7266
9735.jpg,5,0.8183
12821.jpg,16,0.8599
11844.jpg,1,0.6798
17392.jpg,11,0.6699
2514.jpg,7,0.8043
18597.jpg,9,0.5588
2125.jpg,3,0.7315
6292.jpg,15,0.7706
1322.jpg,2,0.7600
8007.jpg,0,0.7809
16734.jpg,9,0.5647
16363.jpg,0,0.6401
4650.jpg,3,0.6541
8561.jpg,2,0.5970
12313.jpg,16,0.8980
18603.jpg,14,0.8006
18700.jpg,16,0.7630
12003.jpg,10,0.4567
17301.jpg,6,0.5832
17833.jpg,15,0.8345
5044.jpg,11,0.5022
5358.jpg,3,0.6327
14646.jpg,14,0.5613
3675.jpg,11,0.6028
15591.jpg,15,0.7295
4432.jpg,14,0.5856
19354.jpg,5,0.9723
5070.jpg,11,0.6163
2055.jpg,7,0.7126
13982.jpg,2,0.6552
16017.jpg,7,0.7162
19241.jpg,16,0.6616
19318.jpg,3,0.5367
4398.jpg,8,0.5198
5407.jpg,3,0.6842
17695.jpg,11,0.5203
379.jpg,14,0.6053
14417.jpg,19,0.6513
18582.jpg,5,0.8228
16146.jpg,3,0.5823
3823.jpg,3,0.6252
3420.jpg,8,0.7475
16820.jpg,3,0.6868
4819.jpg,15,0.7358
19945.jpg,19,0.7179
2909.jpg,0,0.5938
519.jpg,5,0.7897
10215.jpg,1,0.6334
3456.jpg,1,0.5993
12778.jpg,10,0.5736
19005.jpg,5,0.8517
18353.jpg,7,0.6833
580.jpg,8,0.5698
12933.jpg,13,0.6070
4947.jpg,9,0.6759
18764.jpg,0,0.7119
578.jpg,9,0.6838
14287.jpg,5,0.8547
9175.jpg,2,0.7584
8631.jpg,18,0.8045
10897.jpg,6,0.5816
19029.jpg,7,0.6128
6311.jpg,10,0.5858
19812.jpg,18,0.8366
6227.jpg,3,0.6002
16714.jpg,8,0.6038
17158.jpg,16,0.7108
14188.jpg,14,0.5584
11410.jpg,0,0.7302
18171.jpg,18,0.7777
7449.jpg,1,0.8208
2198.jpg,5,0.8120
17970.jpg,13,0.4531
878.jpg,19,0.7167
18883.jpg,2,0.6122
17948.jpg,11,0.6537
15624.jpg,13,0.4963
12108.jpg,15,0.8104
4208.jpg,10,0.7653
3643.jpg,16,0.6818
1033.jpg,8,0.7329
11825.jpg,18,0.7064
4389.jpg,4,0.6786
9495.jpg,7,0.7562
10649.jpg,9,0.6463
19926.jpg,14,0.4989
1979.jpg,0,0.6402
10.jpg,11,0.5977
786.jpg,14,0.4538
2759.jpg,0,0.8032
3021.jpg,1,0.5851
7145.jpg,15,0.7695
15413.jpg,9,0.6441
19054.jpg,17,0.6882
2012.jpg,15,0.6844
6337.jpg,14,0.5420
6604.jpg,13,0.5735
18119.jpg,3,0.5497
1606.jpg,9,0.6312
16454.jpg,13,0.5524
10967.jpg,17,0.7797
9458.jpg,6,0.6158
18088.jpg,9,0.8092
8446.jpg,14,0.6301
19977.jpg,3,0.6415
6016.jpg,11,0.6531
268.jpg,9,0.6737
18419.jpg,19,0.6093
371.jpg,10,0.6820
7142.jpg,0,0.6329
18051.jpg,19,0.6937
8916.jpg,10,0.7834
11736.jpg,14,0.6729
7993.jpg,18,0.6659
1394.jpg,16,0.7053
9732.jpg,14,0.6146
16068.jpg,4,0.6606
16306.jpg,2,0.8571
9269.jpg,5,0.8509
15190.jpg,6,0.5615
19765.jpg,17,0.7285
19299.jpg,4,0.6976
16635.jpg,15,0.7660
8654.jpg,2,0.7242
10814.jpg,15,0.7116
12910.jpg,8,0.6594
18777.jpg,5,0.7559
12488.jpg,7,0.7490
414.jpg,13,0.5153
8050.jpg,10,0.6776
14522.jpg,13,0.5886
2877.jpg,15,0.6794
13484.jpg,16,0.7120
13333.jpg,7,0.6332
4914.jpg,0,0.7154
6636.jpg,19,0.6533
13832.jpg,10,0.5171
18135.jpg,4,0.8484
41.jpg,4,0.7036
4584.jpg,8,0.5571
11912.jpg,7,0.7280
8063.jpg,8,0.4899
10829.jpg,19,0.7540
3273.jpg,5,0.8136
9373.jpg,13,0.5111
12183.jpg,1,0.6890
700.jpg,1,0.6287
18140.jpg,19,0.6553
3733.jpg,4,0.6176
2492.jpg,19,0.5110
18980.jpg,7,0.7040
12383.jpg,7,0.6705
18893.jpg,10,0.5784
10078.jpg,13,0.5310
19457.jpg,8,0.6140
10865.jpg,15,0.7899
6806.jpg,11,0.6225
3888.jpg,18,0.7173
241.jpg,2,0.7070
564.jpg,4,0.7111
8876.jpg,7,0.6260
13150.jpg,3,0.5572
2291.jpg,0,0.6965
13088.jpg,16,0.7493
12279.jpg,16,0.6894
11839.jpg,1,0.6054
7564.jpg,5,0.8221
3715.jpg,14,0.6023
2690.jpg,16,0.6749
2792.jpg,14,0.6917
15732.jpg,8,0.5763
1898.jpg,2,0.6499
8312.jpg,8,0.5778
8491.jpg,8,0.6511
5055.jpg,7,0.7648
5031.jpg,3,0.6476
14859.jpg,15,0.7307
17062.jpg,16,0.6944
9582.jpg,5,0.7476
15229.jpg,13,0.5941
18058.jpg,15,0.5783
7259.jpg,2,0.8352
12445.jpg,16,0.6198
1733.jpg,19,0.5542
2726.jpg,13,0.5668
19126.jpg,15,0.8430
15312.jpg,19,0.7316
19768.jpg,17,0.6768
938.jpg,1,0.5250
19869.jpg,17,0.6499
3261.jpg,8,0.6295
13861.jpg,5,0.8885
13572.jpg,5,0.8369
4625.jpg,2,0.7627
3112.jpg,14,0.5267
5735.jpg,13,0.4748
16139.jpg,1,0.5834
1235.jpg,13,0.5265
9067.jpg,0,0.7130
13162.jpg,7,0.5684
6259.jpg,15,0.7180
19672.jpg,19,0.5747
334.jpg,10,0.6584
15741.jpg,0,0.8023
12052.jpg,13,0.7387
16256.jpg,11,0.7523
2011.jpg,9,0.7328
18555.jpg,19,0.6088
2367.jpg,5,0.7656
7300.jpg,5,0.8333
17418.jpg,18,0.7312
19523.jpg,14,0.5674
15079.jpg,0,0.6754
17508.jpg,6,0.7144
10236.jpg,11,0.7156
757.jpg,5,0.8639
11890.jpg,11,0.7107
10459.jpg,16,0.8725
7964.jpg,14,0.5260
12572.jpg,8,0.5609
9982.jpg,8,0.8584
1101.jpg,5,0.8433
13553.jpg,13,0.5676
6471.jpg,1,0.5946
872.jpg,6,0.6384
1509.jpg,7,0.5959
6973.jpg,11,0.5905
6614.jpg,19,0.6840
11101.jpg,14,0.5028
9396.jpg,5,0.8164
6903.jpg,9,0.6935
6351.jpg,13,0.5687
10591.jpg,1,0.5241
8088.jpg,4,0.8496
18053.jpg,2,0.7230
11823.jpg,18,0.7117
297.jpg,7,0.8212
2003.jpg,0,0.7627
4463.jpg,14,0.6428
3534.jpg,8,0.6060
19995.jpg,10,0.6482
9124.jpg,7,0.6284
4387.jpg,14,0.5306
1910.jpg,13,0.5628
6610.jpg,15,0.7493
10837.jpg,8,0.5036
16765.jpg,8,0.5960
4511.jpg,14,0.5764
6932.jpg,11,0.8107
15561.jpg,3,0.7023
19839.jpg,13,0.4843
1096.jpg,9,0.7386
9975.jpg,8,0.5475
14467.jpg,7,0.8307
13608.jpg,7,0.7234
3053.jpg,13,0.5457
5372.jpg,13,0.5006
4601.jpg,17,0.5695
839.jpg,16,0.8040
8696.jpg,11,0.5835
16528.jpg,7,0.8227
2477.jpg,6,0.5402
833.jpg,7,0.7165
2741.jpg,3,0.5920
13493.jpg,9,0.5340
13443.jpg,13,0.6079
9980.jpg,10,0.6129
5856.jpg,4,0.7036
13156.jpg,2,0.7212
11332.jpg,16,0.8407
8852.jpg,2,0.7165
8735.jpg,19,0.6440
19151.jpg,2,0.9589
12120.jpg,17,0.7898
8482.jpg,19,0.5828
1073.jpg,16,0.7292
981.jpg,4,0.6364
9992.jpg,6,0.6459
19918.jpg,1,0.5347
14696.jpg,19,0.6609
7903.jpg,11,0.5880
6606.jpg,13,0.7162
7023.jpg,19,0.7233
14534.jpg,0,0.6268
10100.jpg,5,0.7915
15882.jpg,2,0.7348
18301.jpg,6,0.6903
9715.jpg,16,0.8203
10718.jpg,8,0.5175
12720.jpg,1,0.6412
7476.jpg,11,0.6978
6721.jpg,18,0.7307
10904.jpg,7,0.6917
8580.jpg,3,0.6291
8111.jpg,7,0.7007
7329.jpg,13,0.5277
609.jpg,14,0.4328
2192.jpg,8,0.5802
4875.jpg,9,0.6114
16354.jpg,13,0.5543
11308.jpg,7,0.7033
15658.jpg,16,0.8549
19364.jpg,13,0.5328
13906.jpg,15,0.6086
6215.jpg,8,0.5771
19273.jpg,1,0.5323
11216.jpg,18,0.7068
18999.jpg,11,0.5656
3923.jpg,6,0.5234
17390.jpg,0,0.7994
7995.jpg,0,0.6542
19581.jpg,14,0.5773
3839.jpg,4,0.6772
4842.jpg,2,0.6684
7676.jpg,13,0.6909
13930.jpg,8,0.5318
13789.jpg,0,0.6499
1591.jpg,19,0.5668
4566.jpg,4,0.5489
454.jpg,12,0.7757
15216.jpg,8,0.5219
13884.jpg,13,0.5950
389.jpg,4,0.7212
5245.jpg,3,0.5702
6739.jpg,10,0.7078
19996.jpg,4,0.6266
3571.jpg,12,0.7003
10163.jpg,13,0.5162
1204.jpg,10,0.5424
1615.jpg,14,0.5955
17921.jpg,19,0.6076
792.jpg,13,0.6283
3435.jpg,19,0.7232
2922.jpg,13,0.5383
3061.jpg,6,0.5232
14337.jpg,19,0.7478
8665.jpg,13,0.5909
15717.jpg,5,0.8779
8306.jpg,11,0.5321
12015.jpg,2,0.7570
5187.jpg,18,0.7764
14563.jpg,19,0.8087
19634.jpg,8,0.5143
15017.jpg,14,0.5562
1045.jpg,14,0.5685
19204.jpg,14,0.5135
16653.jpg,16,0.7483
19160.jpg,10,0.5375
7046.jpg,13,0.5587
17920.jpg,3,0.5720
18677.jpg,15,0.6104
10782.jpg,14,0.5109
15269.jpg,3,0.6449
13421.jpg,14,0.6454
15701.jpg,13,0.4859
19152.jpg,0,0.6076
11472.jpg,7,0.7028
11707.jpg,16,0.7113
12967.jpg,8,0.5080
19596.jpg,18,0.7332
19510.jpg,16,0.7058
4255.jpg,19,0.6449
3159.jpg,2,0.7776
11166.jpg,11,0.6833
6936.jpg,13,0.6087
3202.jpg,6,0.5442
9631.jpg,6,0.5456
17538.jpg,19,0.6951
11847.jpg,4,0.7164
13652.jpg,6,0.6987
19592.jpg,4,0.6017
17739.jpg,0,0.6532
3524.jpg,10,0.6570
11292.jpg,2,0.7815
12721.jpg,2,0.7463
10433.jpg,16,0.8140
18173.jpg,9,0.6947
15904.jpg,13,0.5979
10683.jpg,10,0.5888
1156.jpg,13,0.4901
9634.jpg,10,0.5903
3820.jpg,0,0.6686
13166.jpg,18,0.6238
14480.jpg,9,0.7723
8789.jpg,2,0.7323
11261.jpg,11,0.5990
223.jpg,13,0.4306
14050.jpg,14,0.6196
4180.jpg,2,0.8757
9176.jpg,3,0.7562
1688.jpg,14,0.6329
7383.jpg,13,0.4394
3218.jpg,16,0.7712
7721.jpg,4,0.8240
17699.jpg,3,0.5981
4136.jpg,6,0.6417
10308.jpg,6,0.7845
9168.jpg,8,0.6624
12102.jpg,13,0.5542
19541.jpg,8,0.5369
9152.jpg,15,0.7129
8255.jpg,19,0.6038
301.jpg,13,0.4856
5812.jpg,4,0.9614
2418.jpg,6,0.7675
8822.jpg,15,0.9186
11302.jpg,1,0.6203
16348.jpg,9,0.7457
6992.jpg,10,0.6048
11885.jpg,6,0.7067
15149.jpg,13,0.4271
15354.jpg,14,0.5626
280.jpg,13,0.4742
11544.jpg,5,0.8685
4557.jpg,2,0.6308
7455.jpg,1,0.8670
784.jpg,2,0.6915
1701.jpg,14,0.5425
